player_id,miejscowosc,lat,lon,km_do_opola,spoza_regionu
39298895-1ba4-4a7e-822c-17a93435edd1,Kędzierzyn-Koźle,50.3494,18.2263,42.0,False
3929da2f-dbbc-4269-8d48-abc3ccd449ad,Rudniki,51.03,18.6,62.0,False
39556e81-cfd0-48d3-816d-aab3c3f06d25,Brzeg,50.8607,17.4675,38.0,False
3969ba9c-05ee-42f5-ba12-24a7a140e59e,OLESNO,50.8703,18.4176,41.0,False
396d168b-33ee-4461-aff8-ae9f3bbfd95c,Brzesko,,,,True
397b41c7-d41a-4e6e-8d39-662f6aab6f77,Kobylice,50.3,18.1,44.0,False
3993ddaf-29f5-4cc7-a2ef-8ee9bf219445,Kędzierzyn-Koźle,50.3494,18.2263,42.0,False
399b89d7-0c69-463e-a1e3-f8ce48509e5f,Rzeszów,,,,True
399ba04d-0b6d-4133-bdaf-d51586ead71e,OLESNO,50.8703,18.4176,41.0,False
39a2544e-4478-45f2-953d-1483027a9e17,Komprachcice,50.6231,17.8378,8.0,False
39bb28e4-6e27-4862-8579-a0dca7c6318d,Ligota Oleska,50.85,18.35,36.0,False
39bb84fe-361a-4597-95ca-5fa4f07cda69,Ruda Śląska,,,,True
39d2c17f-19c7-4899-a6c7-580c92b4c169,Kraków,,,,True
39d6ed6b-5240-47cc-8399-75f039e9d695,Czarnowąsy,,,,False
39db1a90-c31b-45a0-96a0-4261e284d65e,Prudnik,50.3219,17.5772,46.0,False
3a0844c1-9a62-4e8f-81ef-ff32832e42ba,Jemielnica,50.55,18.28,29.0,False
3a0b9634-93b1-4ff5-be71-5fa87bce8c1c,NULL,,,,False
3a1431d5-430e-439c-a418-bb15a195ea4c,Opole,50.6751,17.9213,0.0,False
3a1cb54d-b8f5-415f-9ae4-71081c60a8ad,OLESNO,50.8703,18.4176,41.0,False
3a24db48-b7c0-49e7-b80f-fdb3f9f5aa0a,NULL,,,,False
3a498fab-38dc-4f9f-b4a9-7d7a2147d229,Głogówek,50.355,17.8656,36.0,False
3a55ad08-69f0-4f9d-b2f7-15e1ce573e94,Głogówek,50.355,17.8656,36.0,False
3ac698be-a518-41b0-8fb3-602353ca1730,OLESNO,50.8703,18.4176,41.0,False
3ae79689-60c0-4dc4-b349-55c5aaeba614,Strzelce Opolskie,50.5106,18.3016,32.0,False
3afbfaaf-be2e-42aa-8a15-6439d65595c0,Myślenice,,,,True
3b200718-f713-4e85-95af-03823a8b99e3,Luboszyce,50.73,17.96,7.0,False
3b2d489f-a747-480f-9271-6d9abee802aa,Gorzów Śląski,50.9583,18.3961,46.0,False
3b47f8eb-26a9-4d9e-915c-3e35668f0749,Katowice,,,,True
3b50c16a-67f0-47ad-8833-889dcc3f07e6,Prudnik,50.3219,17.5772,46.0,False
3b6280a3-3eff-4e15-918a-15caa887b61c,NULL,,,,False
3b7b77a3-2bfe-49aa-b934-3a5ba9284204,LZS POLSKI ŚWIĘTÓW (Polski Świętów 62),50.4,17.2,59.0,False
3ba58897-a3a1-42bc-bf09-b6c7e99bb697,Kędzierzyn - Koźle,50.3494,18.2263,42.0,False
3bac4717-455d-47a1-819c-63d8667a32e1,Szczedrzyk,50.68,18.15,16.0,False
3bc8d222-94cb-4e59-9846-7e31710b3f03,Skorogoszcz,50.7,17.65,19.0,False
3bca2794-4998-45e1-84cb-bd53a91b4ad8,Biała,50.3844,17.66,37.0,False
3bd1204d-e891-4b49-b54a-1bf3c4121a34,Częstochowa,,,,True
3bf3007b-ab3c-40b4-bfe9-7e773990f8ad,Gościęcin,50.25,18.05,48.0,False
3bf41fe2-fda9-477e-8b73-844a3069ad40,Gliwice,,,,True
3bfdcbe9-e8fb-48a4-b590-ebcfb935753c,NULL,,,,False
3c009000-313a-4af9-bcc9-705b07598559,Kielce,,,,True
3c1f8df5-60ca-4e0d-b40d-2ae3a74e7962,NULL,,,,False
3c2be5c4-707c-4462-b475-f48349c52a08,Opole,50.6751,17.9213,0.0,False
3c38e4f0-78cd-4c84-b87a-93d0b4653a54,Rzeszów,,,,True
3c4ac4b7-945b-46c1-9ecd-1ffedf350b57,Lewin Brzeski,50.7481,17.6172,23.0,False
3c5acded-5eec-4c5b-b35b-07d08c856429,Kraków,,,,True
3c76536f-d208-462c-a482-46fe27d7adbb,Zabrze,,,,True
3c78f592-50ea-406b-be20-44b1def95be1,Kędzierzyn-Koźle,50.3494,18.2263,42.0,False
3c87acd1-5733-4946-a49b-5ee47ddda2d2,NULL,,,,False
3c915b04-517a-431a-8532-f5c8b792bac8,NULL,,,,False
3cae8aa6-5911-4ded-829a-c71e0d187234,Chorzów,,,,True
3cdaa17b-aba5-45d7-9478-61a133577922,Kluczbork,50.9709,18.2179,39.0,False
3d13f264-f109-46e2-ae57-1479d25f2d5b,NULL,,,,False
3d4dc2e3-50b4-4037-aff8-e51ccce1f616,Ujazd,50.3839,18.3506,44.0,False
3d4f6e1b-ff05-4b3e-a7f6-587fde134f29,Kobylice,50.3,18.1,44.0,False
3d7e22d6-c809-40f5-9e10-a9898741c78a,Nysa,50.4741,17.3342,47.0,False
3d9183a9-411e-4df9-8824-340d72c65775,Namysłów,51.0753,17.7208,47.0,False
3d9eeb56-77c2-4dc9-a237-812bcbf5c4b3,Bielsko-Biała,,,,True
3db66577-a6ac-4167-9ca2-3fcd3f45e9d5,Katowice,,,,True
3e09b2ef-2377-4e35-a464-ebfe00c3b761,NULL,,,,False
3e1bcdeb-83e3-4935-ac6a-f154deb666e6,Rzeszów,,,,True
3e72842f-b9c0-4f8f-902a-84733bda7d05,Cisek,50.28,18.19,48.0,False
3ea9499f-7ac2-4c0b-bfbf-c8231059c838,NULL,,,,False
3eac1b86-c2b3-45ef-9d3c-cdd4159f3336,Brzeg,50.8607,17.4675,38.0,False
3efc920e-8efd-40a1-bdd4-666d5c43c12d,NULL,,,,False
3f001108-7f6a-42d9-82b4-cd40a7b80c77,NULL,,,,False
3f256acc-2c22-4340-9b9f-d6edf2604641,Nysa,50.4741,17.3342,47.0,False
3f4e9b61-5817-4be0-96d9-2f163ba8a59a,Kraków,,,,True
3f88e551-71d7-43b6-b595-e9d0b2905c67,Rzeszów,,,,True
3f8a0c3a-8be3-460e-8212-950a97ae48b5,LZS POLSKI ŚWIĘTÓW (Polski Świętów 62),50.4,17.2,59.0,False
3f8ef375-7126-437b-a93e-77b19346628d,Gorzów Śląski,50.9583,18.3961,46.0,False
3f948b6a-f054-4aed-8262-30483c2e1ab3,Kędzierzyn-Koźle,50.3494,18.2263,42.0,False
3fad041c-04c7-41bd-8d8d-bb7d0aecf59b,Kraków,,,,True
3fbc3b67-5bf5-4858-a1d1-a1296a011eff,Kolonowskie,50.6539,18.3428,30.0,False
3fdcc452-d3d6-450f-9515-b9022d9d8d45,NULL,,,,False
3febe7de-ff90-47a1-b93a-e752edfe357d,NULL,,,,False
4010a6e3-cc43-44b1-8425-15366297e0fd,Nysa,50.4741,17.3342,47.0,False
4012a2ef-2ea1-4936-acff-105db15fdc8b,Biała,50.3844,17.66,37.0,False
4041de50-77b2-4910-b7a1-0bd5272689db,Strzelce Opolskie,50.5106,18.3016,32.0,False
40692dde-350d-475b-9622-31cd32ac2089,Kędzierzyn-Koźle,50.3494,18.2263,42.0,False
40a253d3-fe77-4537-82fb-6ebebaae485e,Brzesko,,,,True
40b41f15-1e6f-49df-9bac-9e6a771e0f7a,PACZKÓW,50.4636,17.0011,69.0,False
40bb6e04-6bec-486e-8088-a2b05a17b8d5,Gogolin,50.49,18.04,22.0,False
40cd7fb8-d3c3-4cfa-83ba-f8f762a76feb,Komprachcice,50.6231,17.8378,8.0,False
40efe317-98a2-46c5-b1f6-40bced000e7f,Częstochowa,,,,True
40f27c86-cd1f-499c-b634-0ff0b9a740ab,Dobrzeń Wielki,50.7539,17.8483,10.0,False
40fab44a-b0d6-49dd-bd3e-bdd41ac56c70,Gogolin,50.49,18.04,22.0,False
40fbede7-bdd8-4e97-a11e-205a09c393dc,NULL,,,,False
411432df-58e5-4058-84b5-fe3af6a2b3cf,Rzeszów,,,,True
412cbb71-793f-47b6-98bf-463a5fb2f002,Brożec,50.8,17.4,39.0,False
41639cc7-b44c-4e37-80b2-4280c64c8ce1,Luboszyce,50.73,17.96,7.0,False
4173cb52-d704-4515-9a5a-cd87d9050c44,Zdzieszowice,50.4239,18.1256,31.0,False
41b317b5-da32-4ac9-b84f-b96a9db3fe29,Prudnik,50.3219,17.5772,46.0,False
41d3bcf8-a7f2-4c5a-ac95-46085e58e822,Kluczbork,50.9709,18.2179,39.0,False
41f31c1d-2bbb-484f-9cc5-3f4c5aad7e5e,Strzeleczki,50.47,17.83,24.0,False
420253e3-b20c-483b-a177-1e0e1ca6c4a4,Kraków,,,,True
420c2799-7a10-408d-9cc0-b73fcda1dcb1,Praszka,51.0522,18.4553,56.0,False
420eeffc-ef8b-43e1-851f-8310db951704,Nysa,50.4741,17.3342,47.0,False
4222cece-8999-4543-bfa4-613f86d1cab3,GKS WIDAWA WILKÓW (Lubska),50.9,17.55,36.0,False
422c6753-8754-43f5-a339-43359e486a4a,OLESNO,50.8703,18.4176,41.0,False
4238821c-f408-41b8-bc90-4f8980b07501,Rzeszów,,,,True
424503d0-bdb7-4639-8194-4e4ad8cae7be,PACZKÓW,50.4636,17.0011,69.0,False
4254e35c-06d8-497a-b442-cd7c35e4679d,Niemodlin,50.6417,17.6208,22.0,False
4255b103-dc5b-498a-84e4-e338d7571a3f,Boisko sportowe (Dytmarów 28),50.3,17.65,46.0,False
4259d5a6-f4dd-4a6c-96a9-660d1074a4ac,Grodziec,50.9,18.25,34.0,False
426a6728-e3b7-4682-bbf0-960386ceddb3,Kędzierzyn-Koźle,50.3494,18.2263,42.0,False
42dd4dee-4453-4ce9-92c2-b8ebb2442fc3,Częstochowa,,,,True
42e43469-5829-461f-aebe-be1669cb48b9,Głogówek,50.355,17.8656,36.0,False
42f05172-9130-4c81-af73-10571adb991b,Zabrze,,,,True
42f50d28-1d3c-48cf-b666-dadb26b73ec7,Tarnów Op.,50.5806,18.095,16.0,False
42f66dda-5203-4cd6-8afd-d734badbbb8b,NULL,,,,False
42ffb76b-8c91-4ac8-975c-9bdfacb1f315,ŚCIBOR (Ściborzyce Wielkie 138),50.1,18.05,65.0,False
43016c3f-f668-42f8-9cef-a34915280c04,Brożec,50.8,17.4,39.0,False
431beec0-7115-4778-a8d2-f4f3f263e663,Gliwice,,,,True
434beb7c-27fa-4493-87f8-9c9f3b12c7e6,Częstochowa,,,,True
4357446f-dfc2-4687-a70e-e851609989bf,Czarnowąsy,,,,False
437328a2-72f1-456a-a0af-ef61871c13d6,Nysa,50.4741,17.3342,47.0,False
4379f711-36d6-4b15-8fe3-ff7bd323fb98,Staniątki,,,,True
438db0c8-950c-4b63-a47d-8206d3582cfb,NULL,,,,False
439aa3a2-d192-46fd-a972-f34713d85e64,NULL,,,,False
43b39807-9d5b-4546-8f50-f10768428770,Gorzów Śląski,50.9583,18.3961,46.0,False
43bf9d69-b5eb-40d2-9c13-e24e30a66eae,Prudnik,50.3219,17.5772,46.0,False
43ed1167-a590-413d-acc2-ee31035ac832,Namysłów,51.0753,17.7208,47.0,False
440302ad-7040-497d-9c02-e35cf17674d0,Rudniki,51.03,18.6,62.0,False
440fc630-1e95-4c4b-bead-5fd69d8866c4,Nysa,50.4741,17.3342,47.0,False
442e037f-4b63-4f75-bd30-0b8d3595ffe7,LIMANOWA,,,,True
4433e796-ae11-4048-b085-f661e3776962,Jemielnica,50.55,18.28,29.0,False
4438359f-4173-4f64-9d4f-9348ccb43985,Strzelce Opolskie,50.5106,18.3016,32.0,False
443953fb-22cb-4362-b1b4-46f1dae26845,Dobrzeń Wielki,50.7539,17.8483,10.0,False
4439d985-e36c-41ae-9cad-ce7898cd2d55,Brożec,50.8,17.4,39.0,False
443b9905-a60e-42d9-96ca-ef629172a337,Kędzierzyn-Koźle,50.3494,18.2263,42.0,False
446313c8-37d3-4d61-93c6-dc4747d1e1ad,Opole,50.6751,17.9213,0.0,False
44872e53-1686-472d-bd6b-daabaa14d46d,Myślenice,,,,True
44a00a99-2253-4b38-9abb-dc1e35b8b4c9,Namysłów,51.0753,17.7208,47.0,False
44af4dbe-94e7-47cc-ae3d-39f54dc9c493,Nowiny,,,,True
44c8ff33-74fe-42e9-a65e-7752a4563261,Opole,50.6751,17.9213,0.0,False
44dc7172-d209-4d00-b6ea-fe993dcb01cd,Lewin Brzeski,50.7481,17.6172,23.0,False
45112c79-e9ef-4044-884b-e73b1ad3bd2c,Niemodlin,50.6417,17.6208,22.0,False
4527e08e-ac6e-418d-88eb-221a978a240e,Szczedrzyk,50.68,18.15,16.0,False
45324e27-666d-4f13-b7a3-77f9e974bbc4,GRODKÓW,50.6953,17.3808,38.0,False
454ae4f9-afa1-4715-9c38-280fda4a2e74,Boisko sportowe (Dytmarów 28),50.3,17.65,46.0,False
454c8c02-c3b2-49d5-9182-a50ab0b9ee34,RAKÓW SZTUCZNA MURAWA (Częstochowa),,,,True
455b9aaa-0ed8-4610-aba7-e0d61c6a88a5,Kolonowskie,50.6539,18.3428,30.0,False
457034c7-eaa4-4a07-bcd1-e61276a3d0b3,Kościerzyce,50.8,17.5,33.0,False
4571c4a0-b908-4258-a83f-94e85a48ba91,Kędzierzyn-Koźle,50.3494,18.2263,42.0,False
4585aac1-08db-491e-9d93-6ddcc3ee0d8d,Korfantów,50.4589,17.5622,35.0,False
458fd5e5-f5eb-4802-ae28-715620fb301e,Lewin Brzeski,50.7481,17.6172,23.0,False
4598eb1a-c495-4c8f-b3d9-43408c900d41,Dobrzeń Wielki,50.7539,17.8483,10.0,False
45ac53ae-3c9c-42c0-8d52-fc0424f8f698,Opole,50.6751,17.9213,0.0,False
45e0d926-c61a-4264-b74f-923e2b4836ac,Kraków,,,,True
45e51901-8144-4465-befd-956626574641,NOWY SĄCZ,,,,True
45ec7802-7661-4017-b139-9d11f34cd584,KIETRZ,50.0783,18.0072,67.0,False
46029b1b-fa77-4aaf-8792-ad94585c05ad,Kraków,,,,True
460cb697-ec19-46ff-b547-f8f9bc2bef05,Cisek,50.28,18.19,48.0,False
462e8967-e98d-4be4-8577-16e6075d7112,Nysa,50.4741,17.3342,47.0,False
46312d87-8a44-4716-b364-5f24b0c47612,Cisek,50.28,18.19,48.0,False
4649533f-714c-4145-a6b7-a78927b212a2,Kujawy,50.3,18.0,42.0,False
464befd8-bf43-415b-b053-b2c77e336564,Myślenice,,,,True
4664cbd6-7130-4fc1-92e0-7cff80a243a7,Nysa,50.4741,17.3342,47.0,False
4672153f-ebad-41fb-8038-89351de449d8,KIETRZ,50.0783,18.0072,67.0,False
4676b2b5-713a-486a-992a-283361f1945d,Skarbimierz,50.85,17.55,33.0,False
468045e0-0a22-4f82-a179-5537ebd1977f,Opole,50.6751,17.9213,0.0,False
46839eab-c8f6-442a-bc33-a2b73638a63a,Nysa,50.4741,17.3342,47.0,False
46ae687a-3ed1-4f1e-bbef-bae02e4b4793,Zabrze,,,,True
46b47638-8257-46e4-9609-40f1fea49798,Bielsko-Biała,,,,True
46b7b2c5-6bd7-4fc3-8dda-326384e8536a,Nysa,50.4741,17.3342,47.0,False
46c453e6-b34f-419b-83fa-b9196f91ebd3,Kluczbork,50.9709,18.2179,39.0,False
46cd3d2a-f7de-4d83-bd3a-3eef7fe166ee,Źlinice,50.55,17.9,14.0,False
46d0a90a-ae79-4d42-973e-d804fcbdedba,Jemielnica,50.55,18.28,29.0,False
46d202b6-35bd-454c-9b5f-60908259606c,Kluczbork,50.9709,18.2179,39.0,False
46dfc9a4-8ce2-423d-a869-d62dc6a7aba1,LZS KS Polonia Przylesie (Przylesie 155),50.8,17.5,33.0,False
46f831f2-cd7f-4c68-b0fd-b3e8098b15ed,Sandomierz,,,,True
471e5b0a-aca5-453c-a087-9019fff26749,Strzelce Opolskie,50.5106,18.3016,32.0,False
472290d9-7918-4cc5-8fbf-df8184d3405c,Kraków,,,,True
47335388-b7c5-472a-840d-56c3bbbcf9d6,Tarnów Op.,50.5806,18.095,16.0,False
47422f5e-a8cf-4ca8-912d-21d0deadd605,NULL,,,,False
475cd603-1201-49e0-b7d7-f19e7a8caa62,Opole,50.6751,17.9213,0.0,False
47677ac4-e1c4-4d11-bc84-47b0777cbbba,Staniątki,,,,True
47694f1c-eb09-4f8b-ab57-3de63adb7cde,Dziergowice,50.25,18.28,54.0,False
477438fc-f2ed-407e-9bf4-458c38839f48,Skarbimierz,50.85,17.55,33.0,False
47761e63-8292-40e8-94a1-b120194f7378,Kluczbork,50.9709,18.2179,39.0,False
479d3ea0-30ce-4078-8dff-eb9d359e157d,Ruda Śląska,,,,True
47a55e3d-592c-485e-82b4-2ab6e851d62a,Zabrze,,,,True
47af1b12-1530-4707-b126-3921fefa7b49,Wilkowice,,,,True
47b35702-1f78-4e3d-9a37-c9c8a86364a2,Rudniki,51.03,18.6,62.0,False
47c8b0e6-9b8d-4aff-81fb-06c87ba6c1ea,Gogolin,50.49,18.04,22.0,False
47c991ba-d1c7-4c48-af1f-930bfef503ea,Osowiec,50.62,18.12,15.0,False
47cc7703-c93f-4530-a4fb-da738c5105ed,Lewin Brzeski,50.7481,17.6172,23.0,False
47d74e6e-89b4-4fca-8d00-a4a17a836df7,Zdzieszowice,50.4239,18.1256,31.0,False
47d85125-06b1-46c5-8108-b2c9ed4c9193,Nowiny,,,,True
4802c58d-fb86-451b-9a74-e1dc362d9cf9,Szczedrzyk,50.68,18.15,16.0,False
4815a21c-9c11-40e8-8580-5e349707469e,Częstochowa,,,,True
482f6edf-b987-47dd-ae20-982a06dcadc0,Nysa,50.4741,17.3342,47.0,False
484075ad-43c0-410e-9f67-01f773b066f6,NULL,,,,False
48512527-506d-46a4-bcf0-d5dbe4fee750,Rzeszów,,,,True
4854c629-eb3a-4e07-97a0-70080e960a18,Nysa,50.4741,17.3342,47.0,False
48649383-c9ca-426a-8961-75319985ace1,Nysa,50.4741,17.3342,47.0,False
4867a7f9-54c8-4a3e-ae74-7bd53d2735fb,Opole,50.6751,17.9213,0.0,False
486c4f6d-a4db-4e40-9ab0-e6b1eac75212,Staniątki,,,,True
4877c14f-b364-4460-82d8-862349088343,Tarnów Op.,50.5806,18.095,16.0,False
488ab6d0-0e24-4e2d-9f06-70e2122343c3,Kraków,,,,True
48d2a87d-04e1-4ae4-8677-03c027d694f9,GRODKÓW,50.6953,17.3808,38.0,False
48f72b8b-7d01-4c3f-8fce-75a1dee49860,NULL,,,,False
49000080-ddca-4693-a60e-9847ea8de32f,Kielce,,,,True
490344f3-df42-402c-a0c2-e1d080449c96,Strzeleczki,50.47,17.83,24.0,False
4928a9a2-9cf9-4587-976f-0b89e581fcef,Skarbimierz,50.85,17.55,33.0,False
49881c19-9ff6-4891-8d09-3cc8839ffa72,Kluczbork,50.9709,18.2179,39.0,False
49b0bceb-ff53-4914-be78-16f766fd1ecc,NULL,,,,False
49bc84bc-a94e-4cd7-bb66-1dc9197c4f43,Częstochowa,,,,True
49eee0ab-ff40-440c-8856-bd5b9fe7d9bb,NULL,,,,False
49f44d1c-e793-4a80-863f-f7f058a74cb8,Gorzów Śląski,50.9583,18.3961,46.0,False
49fd872b-fcac-401a-a182-5e7850307451,Kolonowskie,50.6539,18.3428,30.0,False
4a0923fe-2d30-4b66-9ced-a2f5d420bfc1,CHORZÓW,,,,True
4a3f6343-a7bd-4ba6-bf28-75cc09094791,LZS POLSKI ŚWIĘTÓW (Polski Świętów 62),50.4,17.2,59.0,False
4a42661c-acff-4e0f-8de2-307c5c3c466a,Szczedrzyk,50.68,18.15,16.0,False
4a4553df-936f-435f-b081-d951826e4707,NULL,,,,False
4a7748a7-085a-49c7-847c-572189255824,Kielce,,,,True
4a7f4d10-25d7-4c98-94c6-203bf98e111d,LZS POLSKI ŚWIĘTÓW (Polski Świętów 62),50.4,17.2,59.0,False
4a871ab9-62d0-48f9-877e-bd34ecf8d22b,Cisek,50.28,18.19,48.0,False
4aa38a78-8f59-4975-9878-de7e9fd89ae5,Praszka,51.0522,18.4553,56.0,False
4aa48866-a3cb-4495-8328-5cabac8c5566,Kraków,,,,True
4ab05458-2264-446f-9854-fa5030519bd4,Zdzieszowice,50.4239,18.1256,31.0,False
4ae2aed3-4f5d-4b60-b301-3804f48d0775,NULL,,,,False
4af3f9de-f5fa-4c00-914d-a8c86022128f,Ujazd,50.3839,18.3506,44.0,False
4af429e6-9de7-4658-952d-787314410a43,Kędzierzyn-Koźle,50.3494,18.2263,42.0,False
4af9e9f1-1f47-437b-84f4-f0a7860ea485,LZS POLSKI ŚWIĘTÓW (Polski Świętów 62),50.4,17.2,59.0,False
4b066f5e-bb68-4394-92ee-89b8873f5c58,Kraków,,,,True
4b3e6a6f-7e02-419a-b423-9bb5b684bb2a,KIETRZ,50.0783,18.0072,67.0,False
4b698ad5-2da1-445d-b41b-4db374077731,Dębica,,,,True
4b952edc-7f85-442a-9d8b-24683369ddd3,Kluczbork,50.9709,18.2179,39.0,False
4b974bab-b48f-497d-8814-99ecd2f13801,Biała,50.3844,17.66,37.0,False
4ba7b6c3-5471-497e-9e68-3c47232cc4e0,Nysa,50.4741,17.3342,47.0,False
4ba9ca62-35b0-4b96-8da3-f147317617c7,Strzeleczki,50.47,17.83,24.0,False
4bdb4811-ae02-45ba-ba25-c3831eadaa42,Kluczbork,50.9709,18.2179,39.0,False
4bf0a1f7-1657-4464-8fdc-231458b165e4,Chróścice,50.79,17.85,14.0,False
4c089576-3c01-4b85-a22a-db8d6470e1c7,Kraków,,,,True
4c4aba66-c61a-4ea8-8155-f6a8a2eac084,NULL,,,,False
4c4f18d3-80c4-4bc5-a6c1-f1cd0cab9848,Kędzierzyn-Koźle,50.3494,18.2263,42.0,False
4c52706e-7d47-45f0-a86c-3acdfba765e0,Dobrzeń Wielki,50.7539,17.8483,10.0,False
4c6c3284-46ca-4702-ab09-a993e84d7b92,Rzeszów,,,,True
4c7e9d53-1938-4895-adbf-da9701793c55,Brzeg,50.8607,17.4675,38.0,False
4c85ec5b-4cd2-4726-9568-61c7092fe6ed,CHORZÓW,,,,True
4cc31ad3-1017-4d19-892e-015b583ad325,Chrząstowice,50.6644,18.0603,10.0,False
4d21894f-ad00-4543-9cf7-87bb40087382,Kobylice,50.3,18.1,44.0,False
4d23bace-237a-4073-b462-779c7b97d550,Prószków,50.5772,17.8656,12.0,False
4d245671-1c3d-4dfc-b52d-4cf8ef7030ec,Luboszyce,50.73,17.96,7.0,False
4d259b7b-8120-4540-b5bb-41329a226632,Nowiny,,,,True
4d2ad971-134b-4831-92f1-7627aadc4c44,Kędzierzyn-Koźle,50.3494,18.2263,42.0,False
4d307eb7-ad1e-4dd3-a30e-5675004b08e8,NULL,,,,False
4d5c640e-98ef-44e0-82c6-b27dd7f74f47,Nysa,50.4741,17.3342,47.0,False
4d86e941-c5df-4f57-a442-e682fbf2cb9a,Tarnów Op.,50.5806,18.095,16.0,False
4d8f5117-9cd1-4a09-8445-d7489c3d518a,Łambinowice,50.5289,17.53,32.0,False
4d9f3c30-3d60-4053-8e93-481fe1785306,NULL,,,,False
4da395e0-9b90-424b-87ff-f891d6def9de,Kościerzyce,50.8,17.5,33.0,False
4dc1774d-b1b1-4916-9e6e-7ba6b90fa24c,PACZKÓW,50.4636,17.0011,69.0,False
4def8484-2fa7-463f-9318-836d27f32192,Opole,50.6751,17.9213,0.0,False
4dfb9f99-a07d-4c9c-8cca-c3d153f67930,Zabrze,,,,True
4e01c52c-5971-49bc-9f67-81ebe6ef198f,Strzelce Opolskie,50.5106,18.3016,32.0,False
4e0629fc-8a13-4dad-b361-b2ffc073f316,Ligota Oleska,50.85,18.35,36.0,False
4e0ac395-2e6a-4f7c-8a76-d948e82cc997,Brzeg,50.8607,17.4675,38.0,False
4e1b4b34-65b5-481d-9b96-39b8466355f5,Zawadzkie,50.6069,18.4711,40.0,False
4e1c68cf-fd00-41bc-84d3-43f1ff32cea2,Tarnów Op.,50.5806,18.095,16.0,False
4e5dd0ec-b70d-41ef-842d-99c7e7a416f2,Opole,50.6751,17.9213,0.0,False
4e84a994-c62c-43e1-a8f6-4a680a2a0371,Rzeszów,,,,True
4e892ccc-508d-499f-a568-d7a562d67fe7,Gościęcin,50.25,18.05,48.0,False
4e9bd971-dc99-492f-b2b2-19c77afb854f,Mechnice,50.63,17.85,7.0,False
4eb0bba1-f887-471d-b154-855d8f301f39,Chrząstowice,50.6644,18.0603,10.0,False
4ec0178a-40ff-4785-95d4-f523a2234122,Osowiec,50.62,18.12,15.0,False
4ecfcc43-b4a0-4cd9-9c69-52244e8e2f59,LIMANOWA,,,,True
4f1bf30e-e4ea-4aef-8606-832c2fd1e9ea,Kluczbork,50.9709,18.2179,39.0,False
4f2b6d5f-5739-4037-a1cc-6d9067069050,NULL,,,,False
4f2fa324-1182-498b-b69f-01794cd4538d,Opole,50.6751,17.9213,0.0,False
4f332b65-a073-4840-a988-ffbbea8a214f,Brzeg,50.8607,17.4675,38.0,False
4f53f5c7-bc56-4227-9f9c-bce0bc85377c,Nowiny,,,,True
4f83c932-fd0c-4801-8513-d0a0311cbf1c,Prószków,50.5772,17.8656,12.0,False
4f916813-340f-4d4c-872f-9d404171a9db,Kraków,,,,True
4fab8eb7-43a6-43e0-8230-c70f41efae6f,Lewin Brzeski,50.7481,17.6172,23.0,False
4fad3dd7-f2dd-4797-aa58-476b732a903a,Kluczbork,50.9709,18.2179,39.0,False
4fb75094-7012-4e93-885b-8c376e7ea592,NULL,,,,False
4fbc9228-1f18-4c99-a0fa-068873b015a7,Tarnów Op.,50.5806,18.095,16.0,False
4fbe32d2-5c3e-4e20-a746-d12179a47dc9,Stadion LKS Mordarka (Mordarka 34-600),,,,True
4ff0617b-cdee-48b1-9b5d-20b4ea1f91bf,Gościęcin,50.25,18.05,48.0,False
500e422c-09e6-424c-822d-533696642fb2,Zabrze,,,,True
50138361-b6d8-4836-bdcd-a6036ce33c6f,Prudnik,50.3219,17.5772,46.0,False
5018dc23-39a9-49ec-95d5-58e9243a3036,Rzeszów,,,,True
5019f0db-2bf0-4ed9-9827-7e8c6c89357b,Kępa,50.68,17.98,4.0,False
5020e73a-e66e-4d6f-a7fd-fdb6de9f874b,Kędzierzyn-Koźle,50.3494,18.2263,42.0,False
502b6844-c5ad-491d-80fd-7b468bb1761c,RAKÓW SZTUCZNA MURAWA (Częstochowa),,,,True
50557d08-2c0d-47d5-b05a-8dfa96149d08,Zabrze,,,,True
50650121-1378-463f-bf9b-aede61f92ff6,Opole,50.6751,17.9213,0.0,False
506ea4fe-ee1e-4e04-80c1-ad8dcc22ec4e,Kędzierzyn-Koźle,50.3494,18.2263,42.0,False
50b16378-9de6-4de1-8c4f-80371c8d3a2e,OLESNO,50.8703,18.4176,41.0,False
50b2d487-9321-4b7f-be8d-fbae0ae9c8ae,Brożec,50.8,17.4,39.0,False
50bb3b11-31ce-429a-bb29-ccb270c12087,Korfantów,50.4589,17.5622,35.0,False
50c60ba7-1e0a-4e6d-88e5-203b54d6d722,Krapkowice,50.4756,17.9647,22.0,False
50d8cc07-188c-44f2-af66-5a736758bb1f,Zdzieszowice,50.4239,18.1256,31.0,False
50f49483-932e-44ca-83c6-6c65db0f4ebd,Kędzierzyn-Koźle,50.3494,18.2263,42.0,False
50ff4f30-8e5a-4c70-86ee-e6961817874f,NULL,,,,False
51319e1e-45ef-4a8f-bfdd-76ad107d6990,NULL,,,,False
51487e2e-cc06-4e29-a937-40df24692822,Kępa,50.68,17.98,4.0,False
515d5334-c025-4deb-8f72-a9a5867661cd,Kędzierzyn-Koźle,50.3494,18.2263,42.0,False
51826446-476b-4d79-ba58-adec4237a37a,Nysa,50.4741,17.3342,47.0,False
519b2594-0133-488f-abb1-c157d3fc34dd,Chocianowice,50.95,18.1,33.0,False
